PlayerID,PA,WAR,G,AB,R,H,2B,3B,HR,RBI,SB,HallOfFame
doyleja01,6589,1.228095238,1569,5324,869,1632,274,58,20,891,479,C
pridecu01,898,0.095833333,421,956,152,232,43,16,21,100,35,NC
clybuda01,118,-0.14,41,109,14,23,4,0,4,8,0,NC
castivi02,7384,1.077222222,1854,6703,869,1839,337,27,302,1051,32,C
powerto01,140,-0.55,38,125,11,26,3,1,0,6,6,NC
mailhem01,23,-0.23,21,18,5,1,0,0,0,0,0,NC
hajduch01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
senerso01,104,-0.49,29,100,5,22,5,0,3,11,0,NC
saffeto01,680,-0.402,271,678,107,154,16,1,7,42,9,NC
greenda03,1505,0.71,489,1398,168,374,48,18,31,180,68,NC
simmoal01,9519,3.273809524,2215,9068,1546,3017,556,154,314,1869,88,I
wilsone01,11,-0.32,6,10,0,0,0,0,0,0,0,NC
pietto01,2913,1.013333333,744,2298,307,631,116,25,20,287,78,NC
burnsjo03,325,-0.413333333,111,300,24,69,6,1,2,16,2,NC
skinnbo01,4873,1.167142857,1381,4187,631,1163,190,61,102,511,70,NC
anderha02,1786,0.868333333,484,1613,203,431,81,16,64,245,3,NC
kelsebi01,5,0.05,2,5,1,2,0,0,0,0,0,NC
brownga01,2545,0.763846154,1051,2262,330,582,78,19,84,322,30,C
lannire01,44,0.02,19,33,5,6,2,0,0,1,0,NC
gilbeto01,554,-0.75,183,482,52,98,15,2,7,48,4,NC
holdsji01,1492,0.333333333,319,1583,239,462,42,22,0,149,11,NC
sullimi01,115,0.22,28,112,20,31,5,6,1,19,10,NC
reccijo01,359,0.35,92,329,56,72,14,3,1,3,0,NC
cruzfa01,102,-0.296666667,39,89,7,17,2,0,0,5,1,NC
roystje01,4732,0.143529412,1428,4320,576,1071,174,33,47,371,189,NC
bergejo01,438,0.425,127,371,38,71,9,3,2,23,7,NC
bentora01,21,-0.19,6,19,1,4,1,0,0,3,0,NC
nocepa01,193,-0.095,71,181,17,42,9,2,3,14,5,NC
bettela01,465,0.34,168,395,61,102,19,6,8,53,7,NC
poolera01,16,-0.06,15,15,1,3,0,0,0,1,0,NC
hobbsbi01,19,0.055,10,15,1,2,1,0,0,1,1,NC
kriegbi01,559,0.332,141,592,69,136,33,8,5,42,4,NC
billidi01,1345,-0.147777778,400,1257,103,286,45,1,16,142,8,NC
kellifr01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
dorgami01,3046,0.772727273,715,3110,474,855,116,34,4,359,39,NC
breedda01,90,-0.34,28,73,3,11,1,0,0,5,0,NC
smajscr01,3,-0.09,8,3,2,0,0,0,0,0,0,NC
anderbr03,883,-0.035,355,967,126,220,56,1,22,88,16,NC
lindebo01,10,-0.25,3,9,0,1,0,0,0,0,0,NC
murrala01,471,-0.453333333,226,412,49,73,16,4,3,30,20,NC
seedsbo01,2140,0.070909091,615,1327,187,366,51,14,26,171,7,NC
mumphje01,5545,1.39375,1585,5117,684,1464,218,57,76,594,171,NC
millehu01,540,-1.053333333,140,496,51,112,21,5,0,49,4,NC
puhljo01,12,-0.03,3,11,1,2,0,0,0,1,0,NC
tatehu01,13,0.12,4,13,1,4,0,1,0,2,1,NC
cruzde01,4375,0.743,1234,4282,466,1152,259,17,75,482,16,NC
romerni01,19,-0.085,12,18,3,2,0,0,0,0,0,NC
mcquaje01,18,-0.29,7,16,2,1,0,0,0,1,0,NC
ordazlu01,496,-0.355714286,206,440,51,96,13,0,0,30,12,NC
repozro01,2470,0.595454545,831,1780,205,403,64,17,68,223,25,NC
dougljo01,11,-0.27,5,9,0,0,0,0,0,0,0,NC
partest01,3,0,1,2,0,0,0,0,0,0,0,NC
adamshe01,364,-0.083333333,95,337,39,88,8,6,0,18,4,NC
lewisal01,31,-0.006666667,156,29,47,6,1,0,1,3,44,NC
davisbr01,147,-0.57,67,134,19,25,3,1,0,3,9,NC
leppedo02,585,0.08,190,532,46,122,22,2,15,59,0,NC
mooreed01,2839,0.6,748,2422,362,687,113,25,13,261,49,NC
cruzto01,2,-0.035,7,2,2,0,0,0,0,0,0,NC
lerchdu01,16,-0.4,6,15,1,0,0,0,0,0,0,NC
obriech01,2560,0.571764706,800,2462,232,550,132,6,60,281,1,NC
peetech01,59,-0.11,23,52,3,10,2,2,0,6,0,NC
darinro01,38,0.05,12,27,4,4,1,0,0,0,0,NC
robleos01,471,0.05,163,423,50,110,18,2,5,36,0,NC
lynchto02,4,-0.11,1,4,0,0,0,0,0,0,0,NC
elybo01,5584,0.586,1343,5236,663,1346,149,69,24,669,164,NC
mitchbo03,707,0.3275,202,617,75,150,15,8,3,43,9,NC
burnspa01,32,0.055,7,50,6,10,4,2,0,0,0,NC
gaineja01,45,-0.42,23,41,4,7,0,0,3,6,1,NC
ferriho01,5112,1.83,1279,4797,472,1145,192,89,40,550,89,NC
schenha01,578,-0.034285714,207,599,74,146,23,3,2,27,6,NC
johnsro04,79,-0.156666667,36,70,4,12,4,0,1,4,1,NC
willine01,5082,2.776923077,1201,4553,809,1159,228,85,64,667,88,C
casimca01,8,-0.1,2,8,0,1,1,0,0,3,0,NC
mohleki01,11,-0.1,3,9,0,1,0,0,0,0,0,NC
lumleha01,2965,2.098571429,730,2653,300,728,109,66,38,305,110,NC
reisbo01,330,0.031666667,175,301,32,70,10,2,0,21,5,NC
rayjo01,5664,2.202727273,1353,5533,636,1587,302,39,58,633,84,C
sharpbi01,1221,0.382,398,766,86,193,25,5,8,65,3,NC
hilleho01,143,-0.113333333,47,131,10,31,4,2,0,10,1,NC
neffdo01,72,-0.325,33,62,1,10,1,0,0,4,1,NC
bonneba01,3354,0.165,976,3068,363,833,143,24,56,355,64,NC
sweenro01,317,-0.336666667,76,298,51,64,12,3,0,0,0,NC
lollash01,6220,1.675555556,1752,5351,623,1415,244,14,155,808,20,NC
weberjo01,8,-0.16,2,8,0,0,0,0,0,0,0,NC
penaro01,2064,-0.182857143,587,1549,142,383,47,9,10,115,8,NC
frienfr01,6,0,2,5,1,1,0,0,0,0,0,NC
kahdoik01,2,-0.05,4,2,0,0,0,0,0,0,0,NC
avilabo01,5344,2.139230769,1300,4497,691,1260,182,33,74,442,75,NC
dierich01,1919,0.12,752,1648,217,411,76,14,14,141,16,NC
mccabsw01,50,0.055,16,46,5,15,2,0,0,5,1,NC
tepedfr01,549,-0.075555556,265,407,39,101,12,1,4,51,2,NC
helfaer01,120,-0.08,53,105,11,18,2,1,0,9,0,NC
reyesjo02,5,-0.05,4,5,0,1,0,0,0,2,0,NC
obriepe02,950,0.1825,249,868,63,199,20,8,3,72,27,NC
wheeled01,101,-1.4,30,96,4,12,0,0,0,5,1,NC
washige01,405,-0.14,128,388,46,104,24,3,9,52,1,NC
bechtge01,1062,0.42875,221,982,195,266,48,10,3,154,15,NC
perezto01,10861,2.34826087,2777,9778,1272,2732,505,79,379,1652,49,I
mageewe01,1169,-0.002857143,386,1086,120,268,52,8,24,122,7,NC
hayesja01,1191,0.15125,300,1221,113,283,66,11,10,81,0,NC
saucifr01,18,-0.13,18,14,4,1,1,0,0,1,0,NC
coughde01,37,-0.1,8,37,5,11,1,0,0,7,0,NC
vanevjo01,52,-0.033333333,39,47,7,12,1,1,2,9,0,NC
bellbe01,3023,0.59875,767,2616,368,781,162,30,47,418,11,NC
gibsoge01,4192,1.055714286,1213,3776,295,893,142,49,15,345,40,NC
treanma01,1482,0.129,468,1448,144,323,51,4,21,149,7,NC
wilsosq01,18,-0.13,6,16,2,3,0,0,0,0,0,NC
siscost01,30,-0.13,25,27,4,5,0,0,1,2,0,NC
matrada01,6,-0.04,7,6,1,1,0,0,1,1,0,NC
durbiki01,60,-0.0425,32,56,7,15,1,0,0,0,0,NC
funkli01,1089,0.175,273,976,134,261,47,16,6,105,29,NC
stansja01,63,-0.01,20,47,3,6,1,0,0,2,0,NC
offerjo01,6582,1.002352941,1651,5832,871,1583,259,72,60,553,179,NC
frencwa01,1074,0.128333333,397,981,142,297,45,12,2,109,13,NC
becklja01,10517,2.801818182,2392,9289,1542,2829,457,239,78,1510,291,I
reverda01,2003,0.64125,557,1663,190,444,75,15,54,211,2,NC
weavear01,269,-0.076,86,258,16,48,5,1,0,17,2,NC
castijo02,2059,-0.475,592,2280,249,574,130,14,45,251,15,NC
gardnar01,106,-0.306666667,86,99,12,16,0,0,0,5,1,NC
prestwa01,225,0.15,50,197,42,55,6,4,1,24,11,NC
spratha01,267,-0.18,89,243,28,60,7,6,5,28,3,NC
barklsa01,2517,1.42,582,2329,362,602,125,39,10,231,51,NC
humphmi01,100,-0.12,54,85,15,15,2,1,1,9,4,NC
fermife01,3072,0.183,903,2767,294,718,86,11,4,207,27,NC
barfije01,5394,3.032307692,1428,4398,652,1129,201,29,228,671,61,NC
sledgte01,803,0.1125,291,705,81,174,32,7,25,100,6,NC
hilde01,5,-0.05,1,4,1,0,0,0,0,0,0,NC
majesha01,3790,0.785882353,1069,2951,351,824,153,23,55,455,6,NC
auderi01,158,-0.336666667,62,151,11,34,9,0,2,24,1,NC
bartoda01,53,-0.05,24,47,9,12,1,0,0,1,0,NC
bryest01,2184,0.607777778,697,1997,237,515,97,13,30,193,16,NC
piefe01,1082,-0.271666667,425,993,132,244,45,13,17,99,21,NC
pippwa01,7838,2.097333333,1872,6914,974,1941,311,148,90,998,125,C
okriele01,89,-0.065,42,78,3,17,1,1,0,3,0,NC
dugeyos01,317,-0.126666667,195,278,45,54,10,1,1,20,17,NC
mcnabca01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
hoffmla01,23,0.01,6,22,2,7,1,0,0,6,1,NC
hrbekke01,7137,2.756428571,1747,6192,903,1749,312,18,293,1086,37,C
lewisfr02,1763,0.578571429,535,1562,261,415,91,21,27,136,53,NC
mchenau01,2143,1.994,543,1959,262,592,105,39,34,286,35,NC
joynewa01,8115,2.236875,2033,7127,973,2060,409,26,204,1106,60,C
davisto03,6,-0.09,5,6,0,1,0,0,0,0,0,NC
babinch01,35,-0.17,28,33,5,8,3,1,0,2,1,NC
woodji01,513,0.94,102,570,192,194,43,15,5,108,27,NC
tabbje01,195,-0.263333333,74,177,10,40,3,0,6,20,0,NC
jonesni01,1471,-0.1825,412,1381,146,369,60,12,25,209,4,NC
mottbi01,322,-1.02,90,289,21,64,8,0,0,22,2,NC
bottajo01,46,0.14,26,40,3,11,3,0,1,7,0,NC
dickebi01,7065,3.437058824,1789,6300,930,1969,343,72,202,1209,37,I
hatfigi01,1322,-0.017777778,320,1321,199,335,40,20,8,156,83,NC
oneiljo02,100,-0.11,46,94,12,25,3,0,0,9,0,NC
hernara02,5701,1.457333333,1526,5105,580,1345,262,8,169,757,9,NC
wilsoto02,626,-0.048,214,550,74,140,29,0,15,76,0,NC
lukacro01,2,-0.05,2,2,0,0,0,0,0,0,0,NC
hopkiga01,1400,0.45,514,1219,142,324,47,6,25,145,6,NC
cleveel01,325,0.2825,80,224,48,60,9,6,4,18,6,NC
tekotbl01,91,-0.283333333,50,80,5,15,2,1,1,3,4,NC
lelivja01,1289,0.942857143,384,1159,116,344,41,23,2,123,46,NC
adducji01,150,-0.1375,70,144,11,34,8,1,1,15,0,NC
lyonsbi01,144,-0.01,88,133,16,26,4,1,0,6,6,NC
lombaph01,102,-0.01,43,92,10,22,4,0,3,9,0,NC
vergejo01,2540,0.684285714,672,2345,261,601,115,16,53,296,22,NC
crowlbi01,2159,0.53,521,2112,276,552,82,25,8,236,0,NC
tyreeea01,4,-0.09,1,4,1,0,0,0,0,0,0,NC
hahned01,2411,0.861428571,553,1583,213,376,36,15,1,96,42,NC
busbypa01,64,-0.03,36,56,16,15,1,0,0,7,2,NC
kaplega01,3315,0.620714286,1104,2969,437,782,175,13,76,367,74,NC
dailejo01,118,-0.285,29,220,32,40,10,8,0,26,6,NC
veltmpa01,42,-0.076666667,23,38,4,5,0,1,0,2,0,NC
garneco01,10,-0.08,4,9,1,2,0,0,0,3,0,NC
llenawi01,592,-0.166666667,300,531,50,122,17,0,3,61,0,NC
pfylmo01,1,0,1,0,0,0,0,0,0,0,0,NC
goldsgo01,599,0.0375,217,510,78,123,20,7,6,56,2,NC
crispjo01,2,0.015,2,2,0,1,0,0,0,0,0,NC
harrebi01,370,0.1975,173,342,54,79,7,1,8,26,17,NC
cartech01,206,-0.113333333,113,190,20,50,9,0,4,28,1,NC
kernbi01,16,0,8,16,1,4,0,0,1,1,0,NC
rutheji01,3,0.05,1,2,0,1,0,0,0,0,0,NC
haneyfr01,2382,1.1775,622,2090,361,576,70,22,11,240,55,NC
donahji01,1386,-0.09,341,1275,133,298,24,11,2,133,33,NC
bellke01,817,0.038333333,297,726,74,161,22,9,13,64,5,NC
flynnmi01,2,0.04,1,2,0,0,0,0,0,0,0,NC
gerenbo01,842,0.226,307,765,62,178,21,1,22,76,0,NC
duncata01,363,0.005,112,331,27,86,15,2,3,39,1,NC
ryanbl01,1409,0.15,386,1354,128,327,38,10,9,132,7,NC
lazorjo01,643,-0.015,223,596,57,157,30,4,6,62,9,NC
haleyra01,230,0.2775,81,107,9,28,3,1,0,11,2,NC
buhneja01,5927,1.43625,1472,4890,777,1243,220,18,303,953,5,C
lummi01,3999,0.319375,1517,3507,400,864,127,20,88,424,13,NC
grahaty01,2,-0.08,10,2,1,0,0,0,0,0,0,NC
griggar01,1523,0.692857143,442,1370,127,379,73,20,5,152,36,NC
lizotab01,32,-0.39,7,29,3,3,0,0,0,3,1,NC
higgipi01,7558,1.835333333,1802,6496,914,1899,366,51,138,1055,61,C
gerhajo01,4315,0.409411765,1071,4081,472,914,119,57,8,384,26,NC
gomezpr01,7,-0.08,8,7,2,2,1,0,0,2,0,NC
snydeco02,3933,0.069,1068,3724,445,917,182,12,152,493,28,NC
hillol01,2,0.06,2,2,1,1,1,0,0,0,0,NC
fundema01,95,-0.175,31,85,9,25,8,1,2,15,0,NC
erickha01,97,0.52,37,88,9,23,3,2,1,4,0,NC
meixemo01,2,0.03,3,2,0,1,0,0,0,0,0,NC
scottro01,2487,0.446666667,690,2131,313,504,43,26,3,151,208,NC
perezfe01,107,0.125,41,94,22,22,2,0,3,10,5,NC
malinto01,89,-0.29,35,79,7,18,2,0,0,3,0,NC
pettijo01,392,-0.25,188,344,38,70,5,2,1,20,10,NC
orourjo02,3,-0.08,3,3,0,0,0,0,0,0,0,NC
rogodmi01,133,-0.073333333,99,114,17,25,4,0,2,12,0,NC
oconnja01,5788,0.406818182,1452,5268,703,1390,197,65,19,725,214,NC
putnapa01,2174,0.014444444,677,2106,233,536,100,8,65,267,13,NC
pickeol01,3745,0.954444444,886,3419,501,908,96,39,9,286,196,NC
hafeych01,5115,2.314615385,1283,4625,777,1466,341,67,164,833,70,I
gonzami01,3155,0.498888889,1042,2703,266,687,113,18,10,249,51,C
brownla01,3872,0.524615385,1129,3310,321,777,107,12,46,250,21,C
caseybo01,39,-0.25,9,39,5,9,2,1,1,7,0,NC
schubhe01,1010,-0.058571429,332,935,139,235,43,16,11,116,19,NC
meyerjo01,516,-0.065,156,474,35,119,24,0,18,74,1,NC
walkeos01,1165,0.518333333,282,1128,155,287,46,23,11,51,0,NC
jorgery01,20,-0.023333333,10,20,3,3,0,0,2,6,0,NC
stephjo02,1076,-0.222,451,989,83,214,37,3,12,93,0,NC
wilsoch02,196,-0.1025,57,186,15,40,7,3,2,14,0,NC
hornebo01,4213,2.186,1020,3777,560,1047,169,8,218,685,14,C
dantoja01,19,-0.3,18,17,2,3,0,0,0,1,0,NC
maybejo01,6447,1.555625,1620,5265,720,1343,204,19,249,855,20,C
knoblch01,7387,3.73,1632,6366,1132,1839,322,64,98,615,407,C
zuletju01,191,-0.1,79,174,24,43,11,0,9,36,0,NC
ageeto01,4324,1.954615385,1130,4054,580,1036,172,28,135,441,168,C
santoan01,99,-0.08,41,92,11,19,4,1,3,7,1,NC
mcdonji02,9,0.02,2,9,0,3,0,0,0,1,0,NC
quinnjo02,7367,0.234,1772,6477,856,1679,221,63,32,767,256,NC
fossge01,7,-0.17,4,7,0,0,0,0,0,0,0,NC
marshmi02,3908,0.776923077,1035,3699,451,996,179,8,151,552,26,NC
battege01,3,-0.08,1,3,0,0,0,0,0,0,0,NC
thomade01,5268,0.404375,1597,4891,608,1221,166,55,43,388,140,NC
schilch01,2191,0.22,541,1969,230,470,76,5,23,146,11,NC
leiussc01,1727,0.296666667,557,1536,214,375,63,10,28,172,16,NC
powelab01,312,0.07,78,269,44,68,14,7,0,14,8,NC
jeffest01,920,-0.03125,296,638,87,121,10,9,10,38,45,NC
grantto01,23,-0.13,16,20,2,3,1,0,0,2,0,NC
needhto01,1652,0.228181818,523,1491,113,311,50,10,8,117,20,NC
boylado01,20,-0.11,21,19,1,2,0,0,0,1,0,NC
daubeja01,8749,2.599333333,2014,7673,1117,2326,250,165,56,722,251,C
bannoto01,177,-0.185,39,166,34,44,7,2,0,8,20,NC
withrco01,9,-0.22,6,9,0,0,0,0,0,1,0,NC
johnsma01,1162,0.072857143,428,988,142,229,50,2,38,137,12,NC
grahaba01,18,-0.07,4,18,0,3,0,0,0,0,0,NC
crolifr01,260,-0.425,58,238,26,58,6,2,1,20,6,NC
landeke01,5,-0.05,2,5,0,1,0,0,0,0,0,NC
alleyge01,4332,2.2,1195,3927,442,999,140,44,55,342,63,C
quirkja01,2507,0.031428571,984,2254,186,534,98,7,41,237,5,NC
lawva01,4298,0.961818182,1212,3802,453,972,193,26,71,442,34,NC
doranto01,155,-0.24,51,41,2,4,0,1,0,0,1,NC
hamilje01,1273,-0.076666667,416,1205,111,282,61,3,24,124,0,NC
milleor01,1017,0.4025,297,943,95,244,53,5,24,113,8,NC
simmobr01,271,0.04,119,252,26,55,8,3,8,31,5,NC
lowelmi01,6500,1.914615385,1601,5813,771,1619,394,7,223,952,30,C
amaroru01,2451,0.205454545,940,2155,211,505,75,13,8,156,11,NC
tayloch01,6,-0.16,8,6,2,0,0,0,0,0,0,NC
coxfr01,104,-1.02,27,102,6,13,3,1,0,4,0,NC
hadleke01,399,-0.106666667,171,363,49,88,13,1,14,50,1,NC
blowemi01,2585,0.391818182,761,2300,290,591,116,8,78,365,7,NC
northsc01,68,0.28,20,61,11,16,2,2,1,7,6,NC
thackmo01,304,-0.128,158,260,20,46,7,0,2,20,1,NC
wilsoni01,36,-0.146666667,22,35,2,3,0,0,2,5,0,NC
staffhe01,1,-0.02,1,1,0,0,0,0,0,0,0,NC
wilsohe01,3,-0.02,1,2,0,0,0,0,0,0,0,NC
willide01,366,-0.4075,120,328,46,85,4,3,0,18,5,NC
mcdoned01,10,-0.125,6,10,1,1,0,0,0,0,0,NC
halline01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
trillma01,6573,0.625555556,1780,6149,615,1617,244,34,60,584,57,C
beanjo01,196,-0.01,50,182,13,40,2,1,0,5,9,NC
sislege01,9013,3.37125,2055,7825,1214,2657,400,160,98,1109,364,I
chattji01,17,-0.04,4,15,4,2,1,0,0,0,0,NC
nashbi01,6742,2.247333333,1553,5867,1080,1616,271,87,60,983,269,NC
donovpa01,8172,0.922,1824,7684,1337,2321,200,77,16,775,527,NC
browelo01,75,-0.62,21,62,3,10,1,0,0,6,1,NC
wilsoha01,5555,2.988461538,1348,4912,908,1504,271,67,250,1087,52,I
morrito01,54,0.025,14,54,4,10,2,0,0,0,0,NC
rainela01,276,0.025,103,253,40,64,14,0,2,16,5,NC
hahndo01,1149,-0.123333333,454,973,94,228,37,2,7,71,10,NC
johnsma02,1102,0.245,332,934,115,204,37,4,16,83,8,NC
milleel01,1601,-0.05125,413,1439,185,361,48,19,15,153,28,NC
martzga01,1,0,1,1,0,0,0,0,0,0,0,NC
perezne01,5510,0.174,1403,5738,726,1534,269,70,72,570,58,NC
felixgu01,2298,0.344,583,2046,256,561,91,25,12,230,28,NC
delluda01,3266,0.165333333,1099,3002,442,777,153,38,102,412,47,NC
ledwimi01,4,0.01,1,4,1,1,0,0,0,1,0,NC
fanniji01,149,-0.2775,64,141,5,24,2,0,0,5,0,NC
donnepe01,35,-0.35,9,34,7,7,1,1,0,3,0,NC
kingmda01,7429,0.910526316,1941,7082,942,1654,248,25,452,1244,92,C
gormaja01,63,-0.22,17,66,6,8,2,0,0,0,0,NC
higgibi01,341,-0.06,82,570,83,140,13,4,0,74,15,NC
wissmda01,28,-0.23,16,27,2,4,0,0,0,0,0,NC
skiffbi01,58,-0.18,22,56,7,14,2,0,0,11,1,NC
armstge01,7,0.01,8,6,0,1,1,0,0,0,0,NC
bowmael01,2,0.02,2,1,1,0,0,0,0,0,0,NC
susdost01,7,-0.08,3,7,1,1,1,0,0,0,0,NC
buttefr01,93,-0.44,18,93,16,20,0,0,0,7,0,NC
anderal01,430,-0.08,126,390,56,93,11,3,1,17,6,NC
vidrojo01,5708,1.4375,1418,5113,720,1524,341,12,128,654,23,NC
jacksda03,2816,0.757333333,960,2763,331,709,117,16,83,331,44,NC
mullemo01,502,0.46,118,464,51,124,9,4,0,31,4,NC
hildege01,46,0.18,11,41,3,9,1,0,0,5,0,NC
coughed01,4,-0.04,1,4,0,1,0,0,0,1,0,NC
bostihe01,8,-0.11,2,7,0,0,0,0,0,2,0,NC
wood01,5,-0.1,1,5,0,0,0,0,0,0,0,NC
ortizro01,718,-0.157142857,213,720,70,184,20,11,8,83,4,NC
knowlji01,1481,0.665,357,1417,185,340,40,34,8,132,83,NC
burnsjo02,20,-0.43,8,19,1,2,0,0,0,0,0,NC
lowenjo01,3988,0.621875,1368,3476,510,881,137,18,116,441,128,C
oraveer01,463,-0.59,188,400,44,105,8,3,0,36,2,NC
halliji01,775,0.17875,170,647,140,192,19,10,2,62,5,NC
stroust01,51,-0.28,26,47,4,8,1,0,1,3,0,NC
sullida01,817,0.303333333,197,770,85,184,23,10,0,34,0,NC
allenha02,938,-0.42625,389,858,103,206,25,9,6,57,15,NC
spurned01,9,0.1,3,7,2,2,1,0,0,0,0,NC
hidalri01,3929,1.915,987,3334,506,906,218,20,154,538,46,NC
taylobi01,1195,0.404,275,1191,184,342,78,23,11,17,1,NC
irelaha01,191,-0.59,67,165,16,39,8,0,1,16,3,NC
caseydo01,4805,1.111818182,1114,3850,512,985,125,44,8,313,165,NC
fohlle01,18,0.065,5,17,3,5,1,1,0,3,0,NC
burnsoy01,5160,1.861428571,1188,4604,836,1372,226,125,60,810,255,NC
bryanbi01,1070,-0.033333333,374,975,81,204,34,9,37,127,0,NC
johnsbi01,740,0.314,169,636,121,168,15,17,2,90,45,NC
adamsbo03,4530,0.969333333,1281,4148,606,1121,199,50,39,320,69,C
kenneje01,1594,1.503333333,465,1369,165,325,38,13,7,103,59,NC
darneja01,71,-0.275,25,62,3,14,3,0,2,8,1,NC
holdejo01,24,-0.15,17,24,1,2,0,0,0,0,1,NC
pricejo01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
rodrijo05,14,-0.13,7,12,1,1,0,0,0,1,0,NC
delarto01,95,0.03,49,83,8,24,3,1,2,10,2,NC
lennobi01,122,-0.126666667,28,121,18,26,4,0,0,13,1,NC
fonvich01,602,0.001666667,226,255,41,53,4,1,0,15,8,NC
pointaa01,124,0.083333333,40,101,11,21,5,0,2,15,2,NC
javieal01,26,-0.28,8,24,1,5,0,0,0,0,0,NC
mesame01,16,0.04,8,15,2,6,2,0,0,2,0,NC
somered01,452,0.213333333,111,370,41,74,11,1,0,26,2,NC
allench01,928,-0.24,267,851,102,229,44,8,14,84,15,NC
kellejo01,8138,2.665263158,1853,7244,1470,2281,373,206,65,1240,458,I
sprinjo01,61,-0.2,21,53,6,9,1,0,0,2,0,NC
donnejo01,160,0.025,36,159,17,40,2,0,0,21,0,NC
morenjo01,106,-0.066666667,82,97,14,20,4,1,2,15,5,NC
reedte01,88,-0.44,20,77,5,20,1,2,0,4,1,NC
turbije01,52,0,13,49,5,11,4,0,0,0,0,NC
traynpi01,8297,2.131176471,1941,7559,1183,2416,371,164,58,1273,158,I
rutnemi01,52,-0.02,12,48,4,12,1,0,1,4,0,NC
farrasi01,3840,1.335,943,3573,497,905,157,53,18,412,92,NC
brownje01,3707,1.194,982,3190,431,866,135,25,23,288,73,NC
milleri01,4440,1.032666667,1482,3887,552,1046,161,35,28,369,78,NC
robinbr01,11782,3.408695652,2896,10654,1232,2848,482,68,268,1357,28,I
wilsocr02,418,0.38,139,372,54,101,16,1,7,40,3,NC
larocan01,1336,-0.025714286,404,1079,128,254,50,6,21,107,6,NC
snidedu01,8237,3.686111111,2143,7161,1259,2116,358,85,407,1333,99,I
niemabu01,1183,1.62,332,1050,147,269,46,14,37,167,20,NC
nonnere01,301,-0.1225,155,263,49,69,6,2,0,24,6,NC
smithbi02,3,-0.08,1,3,0,0,0,0,0,0,0,NC
stahlja01,3840,1.653,981,3437,410,900,158,81,33,456,182,C
dyeje01,7214,1.356,1763,6622,993,1810,360,24,325,1060,51,C
davidcl02,24,-0.09,12,22,3,3,0,0,0,3,2,NC
runneto01,53,-0.195,40,46,4,8,2,0,0,0,0,NC
swansbi01,23,-0.11,11,20,0,4,2,0,0,0,0,NC
boylebu01,1473,0.922,366,1343,185,389,58,24,12,125,24,NC
hallbi02,141,0.08,57,126,15,33,6,0,1,15,0,NC
schefbo01,1473,0.31,517,1430,110,376,56,9,20,194,6,NC
larki01,74,-0.5,17,70,11,17,0,0,0,0,0,NC
curtije01,5,0,5,3,0,0,0,0,0,0,0,NC
bloodji01,3788,0.156666667,1002,3437,342,855,159,20,62,439,19,NC
haneyla01,984,0.009285714,480,893,63,201,29,1,12,68,4,NC
portema01,12,-0.12,3,12,1,1,1,0,0,0,0,NC
wistete01,942,0.535,242,852,93,236,27,19,0,129,41,NC
gardnla01,7700,2.841176471,1923,6688,867,1931,301,129,27,934,165,NC
hargrpi01,1784,0.605833333,650,1488,158,417,82,12,35,233,16,NC
gilbean01,15,-0.17,8,12,1,1,0,0,0,1,0,NC
belloro01,189,-0.4825,81,167,18,36,5,1,0,13,0,NC
clymeot01,1470,0.36875,385,1258,172,317,41,14,1,87,76,NC
filipst01,192,-0.313333333,57,179,24,40,7,2,2,26,0,NC
myerbu01,8189,2.607777778,1923,6620,1122,2007,332,119,36,810,150,C
allenpe01,4,-0.16,1,4,0,0,0,0,0,0,0,NC
adamssp01,6174,1.135,1424,5049,786,1452,229,47,8,372,151,C
mercejo01,1,-0.03,1,1,0,0,0,0,0,0,0,NC
rojekst01,1960,0.592222222,522,1594,204,422,60,10,4,108,32,NC
dormare01,89,0.47,25,77,12,28,6,0,0,11,1,NC
uptonto01,605,-0.913333333,181,525,60,118,9,9,2,42,8,NC
agbaybe01,1255,0.221666667,383,1171,150,312,61,6,43,167,17,NC
chrisst01,39,-0.053333333,24,37,1,6,2,0,1,7,0,NC
searske01,219,0.32,67,202,23,57,7,0,2,23,1,NC
glenned02,23,0.02,5,15,0,0,0,0,0,0,0,NC
rappea01,306,-0.005,135,120,6,16,8,0,0,10,0,NC
stonege01,3665,3.711428571,848,3271,426,984,106,68,23,268,132,NC
thompke01,75,-0.113333333,41,72,9,17,9,0,1,10,2,NC
bongini01,179,-0.05,68,166,17,43,7,0,0,16,0,NC
beglege01,17,-0.32,5,16,1,2,0,0,0,1,1,NC
castial01,1173,0.127692308,418,1125,111,247,44,3,13,115,4,NC
trevial01,2701,0.494375,939,2291,215,560,105,10,22,233,14,NC
davisto01,103,-0.105,42,90,7,21,0,1,1,6,0,NC
sulliru01,172,0.076666667,45,150,16,40,8,2,5,12,1,NC
flynnjo03,533,-0.163333333,149,462,46,115,14,4,6,60,8,NC
banksge01,245,0.053333333,106,185,27,39,5,2,7,24,0,NC
leonaje01,5476,0.616875,1415,4722,562,1259,202,36,134,676,157,C
colesch01,13,0.14,5,11,0,2,1,0,0,2,0,NC
